track_id,track_name,track_artist,rating,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,userID,itemID
6hHDO5Pk0Dh8k3U0F7bdXG,Cybertronic Purgatory - EP Version,Janelle Monáe,30,3T3bJi3cvwR5U7ihwgEwF1,Metropolis: The Chase Suite (Special Edition),2008-08-12,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.326,0.0879,6,-25.361,0,0.0417,0.938,0.572,0.0935,0.0467,120.554,95013,2771,47
3nbi8TqJu1eLHYWJefcJp4,Do My Thing,Estelle,39,2t8fe6B3SkJQlPgc5MvfFw,All of Me,2012-02-24,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.653,0.898,6,-2.946,0,0.0597,0.033,0.0,0.0483,0.963,144.973,208227,2772,47
4THeHY8ygdtjShn2NHOh0S,Isn't This The World,Janelle Monáe,31,5ydGsF9Qy1IZsFmLRpJ4oc,Hidden Figures: The Album,2016-12-09,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.437,0.414,7,-7.506,1,0.0285,0.781,2.74e-06,0.14,0.268,183.25,252000,2773,47
0S9xsXyJUk0MlUjWdFyKDm,Call The Law - Main Version - Explicit,OutKast,35,3L6JBfRxhzGzhhRDlTEdBz,Idlewild,2006-08-22,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.684,0.701,1,-6.849,1,0.328,0.044,0.00641,0.0628,0.709,199.985,291573,2774,47
5Ouiwst9S16DLzDinM0J4R,Pressure Off (feat. Janelle Monáe and Nile Rodgers),Duran Duran,40,6k9HWOk2JkS8W08c8HHkJT,Pressure Off (feat. Janelle Monáe and Nile Rodgers),2015-06-17,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.733,0.876,4,-4.56,0,0.0385,0.00452,4.25e-06,0.916,0.63,112.981,261135,2776,47
4qwD0NoxEl2xKbYxx2vhcg,What Is Love,Janelle Monáe,37,0OFZKxIxJDZeSHuSK39hgD,What Is Love,2014-03-04,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.666,0.897,9,-4.938,0,0.114,0.0854,2.72e-06,0.0409,0.701,120.064,212293,2777,47
1tSARQ02QRdFAkd4oMQNbc,Sweet Life,Jeezy,35,5RHakS5UXhhnyT96maP8ic,Church In These Streets,2015-11-13,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.624,0.621,1,-5.561,1,0.344,0.023,0.0,0.226,0.416,147.8,251133,2778,47
24b8gSiQEgo1XFdwM04AbX,Hum Along And Dance (Gotta Get Down),Janelle Monáe,30,7ezeSBh9E63ijDAxn8Ke4P,The Get Down: Original Soundtrack From The Netflix Original Series (Deluxe Version),2016-09-09,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.634,0.925,5,-4.017,1,0.0478,0.00388,0.0128,0.119,0.753,113.994,183267,2779,47
1f8qvpRcmCIDavCcgi2wFI,In Your Dreams - Main Version - Explicit,OutKast,31,3L6JBfRxhzGzhhRDlTEdBz,Idlewild,2006-08-22,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.818,0.799,6,-6.19,1,0.224,0.016,2.5e-06,0.105,0.325,103.07,214600,2780,47
5cM2ZqITAAPPfTfs3s5Ngp,Be Still,Big Boi,27,1dkvQiAwd1ONpvxAHzLPKl,Sir Lucious Left Foot...The Son Of Chico Dusty (Deluxe),2010-01-01,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.656,0.636,0,-5.617,1,0.16,0.462,0.0,0.52,0.692,119.709,310253,2781,47
63ouCvRO1W9dpCl4D9Iotz,Heroes,Janelle Monáe,30,2M9UR4yuH7VSB4Xy5ueyWg,Heroes (Pepsi Beats Of The Beautiful Game),2014-01-01,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.751,0.663,2,-6.154,1,0.0285,0.000698,0.000961,0.154,0.447,119.969,199680,2782,47
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Major Lazer,75,2U0b5MfkMUgzdvRUI69mya,Peace Is The Mission : Extended,2015-11-27,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,2783,48
1pjvlYOMIg1NhGQbM6iwrY,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,72,2U0b5MfkMUgzdvRUI69mya,Peace Is The Mission : Extended,2015-11-27,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,2784,48
6Bjtr3tPdto5nyuLYf61sN,Cold Water (feat. Justin Bieber & MØ),Major Lazer,58,4SpuU8HT32EymGgFPL08LE,Cold Water (feat. Justin Bieber & MØ),2016-07-22,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352,2785,48
7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Wale,64,3X1Ljgkvf2cLwi8mMjhvKy,SHINE,2017-04-28,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.728,0.811,7,-4.278,1,0.0564,0.0453,2.07e-06,0.362,0.705,114.995,228707,2786,48
7LJkGyL4vVrtn1mho7BmtA,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,57,4PJtsH62RuojHmS3VCAHXx,Know No Better,2017-06-01,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,225850,2787,48
7FCfMXYTIiQ9b4hDYs4Iol,Be the One,Dua Lipa,68,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,202915,2788,48
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,81,17FBoXK1NU2rvJBbzdzw0r,FUTURE,2017-06-30,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,2789,48
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,83,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,2790,48
19SEn5eUuuixwxFPNtrq7D,This Town (feat. Sasha Sloan & Gucci Mane) - Gucci Mane Edit,Kygo,51,7LbyVLGeEWZYOUKCecv3gI,Kids in Love (Remixes),2018-02-14,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.735,0.463,10,-7.764,0,0.0789,0.508,4.48e-06,0.0998,0.526,147.965,202267,2792,48
1leXuBiWQMgbvOIIedqbLB,Kangaroo Court,Capital Cities,64,3WrufJir7I61NkvkDwxero,In A Tidal Wave Of Mystery (Deluxe Edition),2013,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.76,0.579,5,-5.079,0,0.0388,0.00715,0.000679,0.0304,0.975,99.979,223187,2793,48
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,67,2czvZrAe1DWj6uc4iOqtJX,Would You Ever,2017-07-26,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047,234286,2794,48
65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,Skrillex,72,1X4aaOIXvs6gWtQZQpln4V,HUMBLE. (SKRILLEX REMIX),2017-09-29,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.902,0.934,11,-2.345,1,0.272,0.00781,8.23e-05,0.194,0.867,150.029,156800,2795,48
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Skrillex,72,3W6iNTF9ajh2btsyxslpCY,Purple Lamborghini (with Rick Ross),2016-07-22,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510,2796,48
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Skrillex,72,3W6iNTF9ajh2btsyxslpCY,Purple Lamborghini (with Rick Ross),2016-07-22,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510,2796,114
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Skrillex,72,3W6iNTF9ajh2btsyxslpCY,Purple Lamborghini (with Rick Ross),2016-07-22,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510,2796,132
3UgSQu6WwrXfKKDq019IHE,To Ü (feat. AlunaGeorge),Jack Ü,63,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ü,2015-02-24,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.485,0.928,10,-3.451,0,0.445,0.134,2.92e-05,0.217,0.348,160.165,237000,2797,48
48bSfSZaq9Aizbu4AWn4st,Febreze (feat. 2 Chainz),Jack Ü,57,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ü,2015-02-24,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.68,0.983,2,-3.51,1,0.333,0.0184,0.0,0.289,0.263,149.829,214400,2799,48
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,83,1BmxOYHjQv1dKZRr13YRZM,FRIENDS,2018-02-09,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,2800,48
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,83,1BmxOYHjQv1dKZRr13YRZM,FRIENDS,2018-02-09,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,2800,70
12mGwph2YzDIlChtq3EdXP,Alone,Marshmello,20,2v4Crisjd4sT782Jvn7ISC,Alone,2016-05-13,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.636,0.953,2,-3.74,1,0.0353,0.0244,0.0164,0.108,0.397,142.011,273803,2802,48
7fEfIU4ZVvB5Wb6xg2zcvx,Paralyzed,Marshmello,52,0xi4cOWPUHjctyYU8ypCOB,Joytime II,2018-06-22,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.5,0.956,9,-1.363,0,0.0468,0.00696,0.00138,0.533,0.123,141.975,219718,2804,48
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,SZA,76,5enEsi887wD3qGoMCK4jLr,The Weekend (Funk Wav Remix),2017-12-15,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,2805,48
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,SZA,76,5enEsi887wD3qGoMCK4jLr,The Weekend (Funk Wav Remix),2017-12-15,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,2805,75
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,77,5xG9gJcs9ut3qDWezHUlsX,Younger Now,2017-09-29,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,2807,48
6m3ZWIXhjoV76syT1j2oE9,Coming Over,Dillon Francis,62,5yscEifoZw3M3abIVCr8ed,This Mixtape is Fire.,2015-08-14,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.631,0.661,5,-5.5,0,0.0999,0.227,1.43e-06,0.166,0.698,174.031,178333,2808,62
3oZoXyU0SkDldgS7AcN4y4,Get Low,Dillon Francis,64,0GJ7jQJRIQNDjz54cPo2XI,"Money Sucks, Friends Rule",2014-10-22,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,212773,2809,48
1wTx8XqC5HnsppDY3sWWaE,Drunk All the Time (feat. Simon Lord),Dillon Francis,32,7fSATLilJGVxzJJUWEfUYU,"Money Sucks, Friends Rule",2015-04-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.591,0.9,7,-4.293,0,0.0872,0.0136,2.07e-06,0.285,0.284,127.931,227893,2810,48
3PmTsGAtqKSjWGC2J68wGx,Kiwi,Fanvel,26,6DJgBwDuVs7hNMEW2Ys37i,Kiwi,2017-05-03,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.673,0.775,11,-6.803,0,0.0388,0.0342,0.493,0.12,0.616,150.006,188808,2811,48
1hVb2D8BQCuwh1YPopmUQS,Sweet Lies (Featuring Sam Gray),SOLANO,25,1mvvsnswange9c5FP9Co3W,Sweet Lies (Featuring Sam Gray),2017-08-11,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.637,0.68,0,-6.229,1,0.0328,0.064,0.0,0.304,0.528,140.042,206120,2814,48
10APf4gHZ7oLusw6oBteLQ,Coastline (feat. Hollow Coves),Liu,60,61UfaEaRqEpe3PVcJEpFCO,Coastline (feat. Hollow Coves),2017-10-13,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.686,0.817,2,-6.035,1,0.046,0.265,0.000186,0.415,0.474,121.996,182521,2817,48
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,76,5xrOcCoO3jkXRjHQjfESM6,Mad Love The Prequel,2018-06-29,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,2818,48
7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,15,7Ix0FS4f1lK42C3rix5rHg,More Life,2017-03-18,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,2824,48
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,81,4E7bV0pzG0LciBSWTszra6,X&Y,2005-06-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,295533,2826,48
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,The 1975,73,12zl1WmHPFCSyKYbL4vBZn,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,347526,2827,48
4PTPZeJlK1rYlYr6bf11hk,You're On (feat. Kyan),Madeon,56,3uKLwDjku2Us0c81LEmftR,Adventure (Deluxe),2015-03-27,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.49,0.914,10,-3.202,1,0.167,0.0227,0.0,0.793,0.241,100.1,192720,2829,48
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,78,4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),2017-03-16,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,2830,48
2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,23,78zct4Yn5hwMqrlh5uQedB,I Miss You (feat. Julia Michaels),2017-10-26,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.638,0.658,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076,205748,2831,48
2LD2gT7gwAurzdQDQtILds,Veridis Quo,Daft Punk,62,2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.604,0.687,9,-13.928,0,0.045,0.479,0.95,0.104,0.119,106.896,345187,2832,48
69kOkLUCkxIZYexIgSG8rq,Get Lucky,Daft Punk,73,4m2880jivSbbyEGAKfITCa,Random Access Memories,2013-05-17,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.82e-06,0.072,0.863,116.049,369627,2834,48
1CKtxKqyFsFITCH4SpDrWj,You Make Me,Avicii,67,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,2836,48
7kbTZWt7DnzIzbkyzFE1PW,For A Better Day,Avicii,66,7dqftJ3kas6D0VAdmt3k3V,Stories,2015-10-02,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.639,0.843,5,-3.393,1,0.0334,0.0386,0.0829,0.108,0.317,135.002,206067,2837,48
5GayeBzzXIEl6fY0cP42Z1,Addicted To You,Avicii,69,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387,2838,48
3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,Daft Punk,59,2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.624,0.911,7,-7.482,1,0.0524,0.328,0.861,0.0727,0.135,122.902,212547,2840,48
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,70,2noRn2Aes5aoNVsU6iWThc,Discovery,2001-03-07,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.475,224693,2842,48
78RIER8V6EhrqVPOBi2GYa,Here Comes the Rain Again - Remastered Version,Eurythmics,62,4pGwe5BW8GVtIP8ruoa1jB,Touch (Reissue - Deluxe Edition),1983-11-26,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.648,0.755,0,-7.901,1,0.03,0.0141,0.000249,0.225,0.607,126.341,294587,2843,49
78CKs2sQgviSRHygJHrhEh,Blue Savannah,Erasure,0,7ciDU0UiqIyh4ZDjZEgdM3,Always - The Very Best of Erasure (Deluxe Version),2015-10-30,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.6,0.67,2,-7.191,1,0.0279,0.045,0.000398,0.131,0.504,134.918,259800,2844,49
0YvxEWGDqNacGa2RuPqD4H,A Little Respect (Remastered 2009),Erasure,3,5prDi4TqFGYw01QkWK8sUB,The Innocents (21st Anniversary Edition),2009-10-26,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.607,0.784,0,-7.963,1,0.0258,0.0299,3.85e-06,0.288,0.622,113.804,213987,2845,49
3AuZWQOfnRt6xS4iAj9MWO,Oh L'Amour,Erasure,1,7ciDU0UiqIyh4ZDjZEgdM3,Always - The Very Best of Erasure (Deluxe Version),2015-10-30,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.603,0.873,3,-7.024,1,0.0308,0.0559,0.0314,0.0576,0.75,121.274,187613,2846,49
0SsPcietYXn1Mns3zpW4C2,Love to Hate You,Erasure,0,4wTlqU8wp6cBhkQr6GELNA,Chorus,1991-06-17,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.622,0.712,6,-11.585,0,0.0407,0.0183,0.0184,0.403,0.87,119.955,235960,2847,49
07ABETRdek3ACMpRPvQuaT,Always on My Mind,Pet Shop Boys,70,0Jt2LzWgtGxy3GZH5i2Kcy,Discography - Complete Singles Collection,1998-03-31,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.533,0.783,7,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874,234907,2849,49
3BZGi1yUqQyCNC868AqUGG,Big in Japan,Alphaville,65,2256qKBSQdt53T5dz4Kdcs,Forever Young,1984-09-27,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,2850,49
72a9JWKqJ8SGo0OdyCS12P,Personal Jesus,Depeche Mode,56,0h1RmJe86n74nWpNWWb2dj,"The Best of Depeche Mode, Vol. 1 (Deluxe)",2006-11-08,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.687,0.852,11,-5.538,1,0.0351,0.104,0.00866,0.0596,0.766,129.981,225040,2855,49
0ZfM5XfJTtFPhOxAERRnNY,The Look,Roxette,72,1iI5YZkqNUV7VmrEi4uOP9,Look Sharp! (2009 Version),1988-10-19,Electropop 80/90s,3FBD3d5zl74LaoBMVC4IXq,pop,electropop,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,2856,49
3dTmgecC7MCMbteWjf8Ls7,Can't Get Over You,KVSH,69,5McVvbere3ujsgUgEp5gGR,Can't Get Over You,2019-07-12,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.714,0.795,9,-4.621,0,0.0354,0.013,2.33e-05,0.0917,0.347,123.002,142439,2858,50
6uBDgLalRT3Ume0WyYae8f,Bottles,Jacala,39,07gsuFmG5stL5WcQoS23CT,Bottles,2019-08-23,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.847,0.89,1,-4.364,0,0.125,0.0477,0.00506,0.134,0.714,118.989,155587,2859,50
1y4jsQt7MjnZhiD1L6qFBC,Cradles,Sub Urban,78,2fLkonSk9cVovvnRKKYtk5,Cradles,2019-01-04,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,209829,2860,50
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,73,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493,2861,50
5dW1VZPcFqB4n0P08rGDgm,The Git Up,Blanco Brown,52,00xSEAMEAPTF17t2rdOFYF,The Git Up,2019-05-03,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,200594,2863,50
3NzAZukAwo4cb6h04glIA3,Right Now,Confetti,53,1lSv0W8ZQsyky0cFpaxAjC,Right Now,2018-07-20,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.644,0.905,6,-3.882,0,0.057,0.0371,0.0,0.0817,0.862,157.976,153202,2864,50
68poZGRClFTzLdeRz9X0M2,Panini,Lil Nas X,13,3ubteGlws5KJiIDSn45zz8,Panini,2019-06-20,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,2865,50
0y1QJc3SJVPKJ1OvFmFqe6,Way Down We Go,KALEO,76,4he4SQup02hEIQdwhZlZlk,A/B,2016-06-10,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,2866,50
4lYxJPxy3jMEADaFhtcWRV,Mister Glassman,Scotty Sire,57,72xyphE9PoNRwFkATRYwbv,Ruin Your Party,2018-10-12,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.886,0.478,0,-6.83,1,0.051,0.206,1.4e-05,0.392,0.504,118.02,221707,2867,50
3hENlPbIlUZXQ3MiosF87Q,Cutting Shapes,Don Diablo,61,2MhMiuJX4tsAFaQDkzPauF,Past.Present.Future.,2017-02-06,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.712,0.914,9,-3.87,0,0.215,0.0254,0.0,0.0961,0.566,125.873,179048,2869,50
64pTtwiDSYx4Y8ozBc38jo,Wassup (Listen To The Horns),Timmy Trumpet,32,1wMjDlMc7ncmA5OxOxyLOQ,Wassup (Listen To The Horns),2019-01-11,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.649,0.889,0,-2.959,1,0.132,0.0177,1.1e-05,0.0907,0.299,123.99,168856,2871,50
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,86,5LZSpPoBVBsh6kRSEKfPQ8,Get You The Moon (feat. Snøw),2018-10-08,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,179080,2873,50
2R81XYNFqkLyemIxYb9aF7,Fire Blazing,Dropgun,60,1OjpBGht6p8FgiitecLkOc,Fire Blazing,2018-08-24,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.557,0.876,2,-3.014,0,0.0368,0.00928,0.00416,0.298,0.368,140.012,140571,2874,50
2MaLYAd1Uy8284d47Aj6cz,Rob A Bank,Confetti,54,7ja2GeQqsAkyF683R5MkTU,Rob A Bank,2019-09-06,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.652,0.81,4,-4.05,1,0.285,0.00689,0.0,0.106,0.541,76.026,173684,2875,50
62RSes0whPp11JG2lfQ3QK,People Suck,Confetti,40,5aGau7m8eh9TBpSpeRB7Dj,People Suck,2018-02-21,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.766,0.693,0,-4.739,1,0.08,0.0427,0.0,0.137,0.714,90.024,248000,2876,50
7DtU5wN2b4dgOvcb5HNtxI,When I Grow Up,Confetti,42,2niy6ozouVRVBmxCKqgXXK,When I Grow Up,2018-04-19,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.765,0.694,5,-7.036,1,0.352,0.0563,0.0,0.374,0.394,91.992,168931,2877,50
